date,digital_ccy_code,market_code,dt_last_refreshed,time_zone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,intraday_volatility_pct,moving_avg_7d,moving_avg_30d
2014-07-20,BTC,USD,2026-05-11,UTC,628.52,628.56,622.78,623.99,6156051.04,-4.52,-0.72,-0.74,1247888.0,5.78,0.92,623.38,617.97
2014-07-21,BTC,USD,2026-05-11,UTC,623.9,624.09,619.11,622.03,7644422.95,-1.87,-0.3,-0.31,1243968.0,4.98,0.8,623.69,618.87
2014-07-22,BTC,USD,2026-05-11,UTC,622.21,624.3,620.96,621.41,10403722.74,-0.8,-0.13,-0.1,1242726.0,3.34,0.54,623.6,619.51
2014-07-23,BTC,USD,2026-05-11,UTC,621.55,624.43,618.29,619.34,9578867.92,-2.21,-0.36,-0.33,1238574.0,6.14,0.99,623.94,620.35
2014-07-24,BTC,USD,2026-05-11,UTC,619.42,620.43,595.57,601.24,16520255.9,-18.17,-2.93,-2.92,1202386.0,24.86,4.01,620.84,620.98
2014-07-25,BTC,USD,2026-05-11,UTC,601.73,607.07,597.23,601.61,18322355.75,-0.12,-0.02,0.06,1203122.0,9.84,1.64,616.89,622.16
2014-07-26,BTC,USD,2026-05-11,UTC,601.09,602.09,593.96,595.98,11865350.0,-5.1,-0.85,-0.94,1191870.0,8.12,1.35,612.23,622.65
2014-07-27,BTC,USD,2026-05-11,UTC,595.81,598.94,593.43,594.32,8913880.83,-1.5,-0.25,-0.28,1188532.0,5.51,0.93,607.99,622.55
2014-07-28,BTC,USD,2026-05-11,UTC,593.85,594.57,575.18,585.76,14477090.95,-8.09,-1.36,-1.44,1171420.0,19.39,3.26,602.81,622.2
2014-07-29,BTC,USD,2026-05-11,UTC,585.69,588.38,581.7,584.68,14844783.96,-1.01,-0.17,-0.18,1169258.0,6.69,1.14,597.56,621.59
2014-07-30,BTC,USD,2026-05-11,UTC,584.72,585.12,564.9,566.85,11562696.49,-17.88,-3.06,-3.05,1133598.0,20.23,3.46,590.06,619.16
2014-07-31,BTC,USD,2026-05-11,UTC,567.29,586.24,564.51,586.24,19949510.76,18.94,3.34,3.42,1172370.0,21.72,3.83,587.92,617.34
2014-08-01,BTC,USD,2026-05-11,UTC,586.24,597.92,583.63,594.91,20034622.86,8.67,1.48,1.48,1189716.0,14.29,2.44,586.96,615.48
2014-08-02,BTC,USD,2026-05-11,UTC,594.92,594.92,586.16,589.41,13558381.93,-5.5,-0.93,-0.92,1178724.0,8.76,1.47,586.02,613.62
2014-08-03,BTC,USD,2026-05-11,UTC,589.33,589.33,581.65,585.62,8254428.78,-3.71,-0.63,-0.64,1171150.0,7.68,1.3,584.78,612.12
2014-08-04,BTC,USD,2026-05-11,UTC,586.67,591.95,583.74,588.72,8283256.52,2.05,0.35,0.53,1177332.0,8.21,1.4,585.2,610.69
2014-08-05,BTC,USD,2026-05-11,UTC,588.78,589.86,584.1,585.17,11226674.72,-3.62,-0.61,-0.6,1170232.0,5.76,0.98,585.27,609.0
2014-08-06,BTC,USD,2026-05-11,UTC,585.44,587.49,583.1,584.63,9972679.06,-0.81,-0.14,-0.09,1169160.0,4.39,0.75,587.81,607.69
2014-08-07,BTC,USD,2026-05-11,UTC,584.65,591.1,584.05,588.78,10585161.77,4.13,0.71,0.71,1177470.0,7.05,1.21,588.18,606.49
2014-08-08,BTC,USD,2026-05-11,UTC,588.87,598.12,588.79,592.62,13124577.35,3.75,0.64,0.65,1185138.0,9.32,1.58,587.85,605.42
2014-08-09,BTC,USD,2026-05-11,UTC,592.58,592.58,587.63,589.26,9176716.74,-3.32,-0.56,-0.57,1178424.0,4.94,0.83,587.83,604.51
2014-08-10,BTC,USD,2026-05-11,UTC,589.37,594.46,587.94,591.01,7071456.53,1.64,0.28,0.3,1181920.0,6.52,1.11,588.6,603.14
2014-08-11,BTC,USD,2026-05-11,UTC,591.06,591.51,574.05,576.6,9380006.83,-14.46,-2.45,-2.44,1153104.0,17.46,2.95,586.87,601.21
2014-08-12,BTC,USD,2026-05-11,UTC,576.37,576.95,566.6,569.59,17303184.38,-6.78,-1.18,-1.22,1139084.0,10.35,1.8,584.64,599.32
2014-08-13,BTC,USD,2026-05-11,UTC,569.64,573.03,532.67,546.08,18579486.81,-23.56,-4.14,-4.13,1092060.0,40.37,7.09,579.14,596.86
2014-08-14,BTC,USD,2026-05-11,UTC,546.66,546.66,498.72,505.97,32626245.49,-40.68,-7.44,-7.34,1011848.0,47.93,8.77,567.31,592.99
2014-08-15,BTC,USD,2026-05-11,UTC,505.97,518.18,487.93,497.24,28753135.89,-8.73,-1.73,-1.73,994390.0,30.25,5.98,553.68,589.0
2014-08-16,BTC,USD,2026-05-11,UTC,497.01,521.48,487.74,520.18,25650440.28,23.17,4.66,4.61,1040264.0,33.73,6.79,543.81,585.57
2014-08-17,BTC,USD,2026-05-11,UTC,519.71,520.19,483.63,492.63,23722638.89,-27.07,-5.21,-5.3,985166.0,36.56,7.04,529.76,581.02
2014-08-18,BTC,USD,2026-05-11,UTC,491.8,499.37,443.85,461.42,36541357.84,-30.37,-6.18,-6.34,922748.0,55.52,11.29,513.3,575.44
2014-08-19,BTC,USD,2026-05-11,UTC,461.46,485.71,455.54,483.47,46453523.26,22.01,4.77,4.78,966842.0,30.17,6.54,501.0,570.76
2014-08-20,BTC,USD,2026-05-11,UTC,485.24,518.28,467.51,513.22,38464101.39,27.97,5.76,6.15,1026338.0,50.77,10.46,496.31,567.13
2014-08-21,BTC,USD,2026-05-11,UTC,511.98,531.9,510.45,517.15,57062250.69,5.17,1.01,0.77,1034206.0,21.45,4.19,497.9,563.66
2014-08-22,BTC,USD,2026-05-11,UTC,517.24,521.48,501.28,514.68,40525580.84,-2.56,-0.49,-0.48,1029254.0,20.2,3.91,500.39,560.17
2014-08-23,BTC,USD,2026-05-11,UTC,514.04,514.3,492.11,498.42,30248240.28,-15.62,-3.04,-3.16,996736.0,22.18,4.32,497.28,556.74
2014-08-24,BTC,USD,2026-05-11,UTC,498.08,512.89,497.35,508.07,21906956.6,9.99,2.01,1.94,1016032.0,15.54,3.12,499.49,553.62
2014-08-25,BTC,USD,2026-05-11,UTC,508.29,508.29,499.23,502.65,18981944.25,-5.64,-1.11,-1.07,1005192.0,9.05,1.78,505.38,550.51
2014-08-26,BTC,USD,2026-05-11,UTC,502.5,512.69,502.5,511.67,19927680.56,9.17,1.82,1.79,1023232.0,10.19,2.03,509.41,547.76
2014-08-27,BTC,USD,2026-05-11,UTC,511.57,520.71,510.92,510.92,23876633.68,-0.65,-0.13,-0.15,1021744.0,9.79,1.91,509.08,545.26
2014-08-28,BTC,USD,2026-05-11,UTC,511.15,516.16,506.88,507.37,20974827.08,-3.79,-0.74,-0.7,1014636.0,9.28,1.82,507.68,542.69
2014-08-29,BTC,USD,2026-05-11,UTC,507.82,511.7,503.82,508.57,18113964.81,0.76,0.15,0.24,1017044.0,7.88,1.55,506.81,540.74
2014-08-30,BTC,USD,2026-05-11,UTC,508.52,509.31,501.64,504.4,15672012.95,-4.12,-0.81,-0.82,1008698.0,7.67,1.51,507.66,538.01
2014-08-31,BTC,USD,2026-05-11,UTC,504.25,504.88,474.81,477.33,27322152.67,-26.92,-5.34,-5.37,954564.0,30.06,5.96,503.27,534.1
2014-09-01,BTC,USD,2026-05-11,UTC,477.76,485.31,471.91,475.72,33147391.99,-2.04,-0.43,-0.34,951350.0,13.4,2.8,499.43,530.31
2014-09-02,BTC,USD,2026-05-11,UTC,474.88,482.99,472.32,477.51,21058876.22,2.63,0.55,0.38,954920.0,10.66,2.25,494.55,526.7
2014-09-03,BTC,USD,2026-05-11,UTC,477.43,481.71,476.21,477.55,17011548.26,0.12,0.03,0.01,954996.0,5.5,1.15,489.78,523.0
2014-09-04,BTC,USD,2026-05-11,UTC,477.59,493.93,477.09,490.11,17910862.85,12.53,2.62,2.63,980126.0,16.84,3.53,487.31,519.83
2014-09-05,BTC,USD,2026-05-11,UTC,489.66,490.64,481.61,483.12,22846763.07,-6.54,-1.34,-1.43,966132.0,9.03,1.84,483.68,516.44
2014-09-06,BTC,USD,2026-05-11,UTC,483.34,488.6,483.0,485.02,12249630.9,1.68,0.35,0.39,969942.0,5.6,1.16,480.91,512.99
2014-09-07,BTC,USD,2026-05-11,UTC,484.83,488.07,482.63,482.63,9342224.38,-2.2,-0.45,-0.49,965166.0,5.43,1.12,481.67,509.32
2014-09-08,BTC,USD,2026-05-11,UTC,482.28,489.83,468.79,474.79,20113001.48,-7.49,-1.55,-1.63,949478.0,21.04,4.36,481.53,505.5
2014-09-09,BTC,USD,2026-05-11,UTC,474.6,477.38,467.78,475.5,24663840.28,0.9,0.19,0.15,950906.0,9.6,2.02,481.25,501.65
2014-09-10,BTC,USD,2026-05-11,UTC,475.26,487.47,475.14,478.8,23149584.38,3.54,0.74,0.69,957490.0,12.32,2.59,481.42,498.39
2014-09-11,BTC,USD,2026-05-11,UTC,479.36,482.35,474.61,479.64,19749719.44,0.29,0.06,0.18,959190.0,7.74,1.61,479.93,495.39
2014-09-12,BTC,USD,2026-05-11,UTC,479.75,479.75,473.01,477.59,16115760.28,-2.16,-0.45,-0.43,955086.0,6.74,1.4,479.14,493.11
2014-09-13,BTC,USD,2026-05-11,UTC,477.75,482.12,475.1,478.88,15561947.57,1.13,0.24,0.27,957658.0,7.02,1.47,478.26,492.21
2014-09-14,BTC,USD,2026-05-11,UTC,479.0,479.85,476.12,477.74,13572706.25,-1.26,-0.26,-0.24,955390.0,3.73,0.78,477.56,491.56
2014-09-15,BTC,USD,2026-05-11,UTC,477.89,478.62,474.02,475.43,13833225.44,-2.46,-0.51,-0.48,950768.0,4.6,0.96,477.66,490.07
2014-09-16,BTC,USD,2026-05-11,UTC,475.37,475.64,465.13,465.96,17009657.99,-9.42,-1.98,-1.99,931810.0,10.51,2.21,476.29,489.18
2014-09-17,BTC,USD,2026-05-11,UTC,466.06,468.17,452.42,457.38,17847189.58,-8.68,-1.86,-1.84,914654.0,15.75,3.38,473.23,489.04
2014-09-18,BTC,USD,2026-05-11,UTC,457.33,457.33,413.1,424.23,23936310.45,-33.1,-7.24,-7.25,848360.0,44.23,9.67,465.32,487.07
2014-09-19,BTC,USD,2026-05-11,UTC,424.44,427.84,384.53,394.71,39624553.47,-29.73,-7.0,-6.96,789318.0,43.3,10.2,453.48,483.12
2014-09-20,BTC,USD,2026-05-11,UTC,394.8,423.3,389.88,409.56,39775479.51,14.76,3.74,3.76,819016.0,33.41,8.46,443.57,479.53
2014-09-21,BTC,USD,2026-05-11,UTC,408.9,412.43,393.18,398.64,31167172.57,-10.26,-2.51,-2.66,797190.0,19.25,4.71,432.27,475.66
2014-09-22,BTC,USD,2026-05-11,UTC,398.82,406.92,397.13,402.19,24169071.78,3.37,0.84,0.89,804276.0,9.79,2.45,421.81,472.46
2014-09-23,BTC,USD,2026-05-11,UTC,402.15,441.56,396.2,435.96,26936516.67,33.81,8.41,8.4,871824.0,45.36,11.28,417.52,470.05
2014-09-24,BTC,USD,2026-05-11,UTC,435.79,436.11,421.13,422.8,44812945.61,-13.0,-2.98,-3.02,845490.0,14.98,3.44,412.58,467.39
2014-09-25,BTC,USD,2026-05-11,UTC,423.2,423.52,409.47,411.69,29322064.81,-11.51,-2.72,-2.63,823286.0,14.05,3.32,410.79,464.06
2014-09-26,BTC,USD,2026-05-11,UTC,411.57,414.94,400.01,403.95,22426422.92,-7.62,-1.85,-1.88,807800.0,14.93,3.63,412.11,460.49
2014-09-27,BTC,USD,2026-05-11,UTC,404.42,406.62,397.37,399.2,17930401.04,-5.22,-1.29,-1.17,798310.0,9.25,2.29,410.63,456.89
2014-09-28,BTC,USD,2026-05-11,UTC,399.52,401.02,374.33,377.06,16840409.03,-22.46,-5.62,-5.55,754020.0,26.68,6.68,407.55,452.5
2014-09-29,BTC,USD,2026-05-11,UTC,377.18,385.21,372.24,375.66,29670549.48,-1.52,-0.4,-0.37,751230.0,12.97,3.44,403.76,448.21
2014-09-30,BTC,USD,2026-05-11,UTC,375.47,390.98,373.44,387.14,31058240.62,11.67,3.11,3.05,774174.0,17.53,4.67,396.79,445.21
2014-10-01,BTC,USD,2026-05-11,UTC,386.94,391.38,380.78,383.62,33676631.38,-3.33,-0.86,-0.91,767130.0,10.6,2.74,391.19,442.14
2014-10-02,BTC,USD,2026-05-11,UTC,383.99,385.5,372.95,375.08,20289558.02,-8.91,-2.32,-2.22,750062.0,12.55,3.27,385.96,438.72
2014-10-03,BTC,USD,2026-05-11,UTC,375.07,377.7,357.86,360.0,23849561.67,-15.07,-4.02,-4.02,719904.0,19.84,5.29,379.68,434.8
2014-10-04,BTC,USD,2026-05-11,UTC,359.51,364.49,325.89,328.89,38072701.45,-30.62,-8.52,-8.64,657684.0,38.6,10.74,369.64,429.43
2014-10-05,BTC,USD,2026-05-11,UTC,328.87,341.8,289.3,321.77,58695294.79,-7.1,-2.16,-2.17,643440.0,52.5,15.97,361.74,424.05
2014-10-06,BTC,USD,2026-05-11,UTC,320.51,345.13,302.56,329.39,94978103.14,8.88,2.77,2.37,658674.0,42.57,13.28,355.13,418.86
2014-10-07,BTC,USD,2026-05-11,UTC,330.08,339.25,320.48,336.72,62903305.9,6.64,2.01,2.23,673336.0,18.76,5.69,347.92,414.0
2014-10-08,BTC,USD,2026-05-11,UTC,336.19,354.36,327.19,353.45,46380585.07,17.26,5.13,4.97,706800.0,27.18,8.08,343.61,409.95
2014-10-09,BTC,USD,2026-05-11,UTC,352.94,382.73,347.69,364.51,66680669.79,11.57,3.28,3.13,728920.0,35.04,9.93,342.1,406.25
2014-10-10,BTC,USD,2026-05-11,UTC,365.03,375.07,352.96,360.58,71098449.48,-4.45,-1.22,-1.08,721052.0,22.1,6.06,342.19,402.31
2014-10-11,BTC,USD,2026-05-11,UTC,361.56,367.19,355.95,363.04,25966678.47,1.48,0.41,0.68,725982.0,11.24,3.11,347.06,398.43
2014-10-12,BTC,USD,2026-05-11,UTC,362.3,379.43,356.14,379.17,11806811.18,16.87,4.66,4.44,758242.0,23.29,6.43,355.26,395.15
2014-10-13,BTC,USD,2026-05-11,UTC,378.55,397.23,368.9,390.2,24115303.48,11.65,3.08,2.91,780292.0,28.33,7.48,363.95,392.19
2014-10-14,BTC,USD,2026-05-11,UTC,390.41,411.7,390.41,401.36,42621492.71,10.95,2.8,2.86,802622.0,21.28,5.45,373.19,389.64
2014-10-15,BTC,USD,2026-05-11,UTC,400.87,402.23,388.77,394.73,32094415.62,-6.14,-1.53,-1.65,789366.0,13.46,3.36,379.08,386.95
2014-10-16,BTC,USD,2026-05-11,UTC,394.77,398.81,373.07,382.83,22321544.6,-11.94,-3.02,-3.01,765568.0,25.74,6.52,381.7,384.18
2014-10-17,BTC,USD,2026-05-11,UTC,382.56,385.48,375.39,383.8,22801798.26,1.25,0.33,0.25,767502.0,10.09,2.64,385.02,381.73
2014-10-18,BTC,USD,2026-05-11,UTC,383.76,395.16,378.97,391.56,12354684.03,7.8,2.03,2.02,783012.0,16.19,4.22,389.09,380.64
2014-10-19,BTC,USD,2026-05-11,UTC,391.44,393.94,386.46,390.54,9262827.29,-0.9,-0.23,-0.26,780980.0,7.48,1.91,390.72,380.5
2014-10-20,BTC,USD,2026-05-11,UTC,389.55,390.08,378.25,382.48,12469332.61,-7.07,-1.81,-2.06,764858.0,11.83,3.04,389.61,379.6
2014-10-21,BTC,USD,2026-05-11,UTC,382.84,392.65,380.83,386.15,13485783.89,3.31,0.86,0.96,772208.0,11.81,3.09,387.44,379.18
2014-10-22,BTC,USD,2026-05-11,UTC,386.48,388.58,382.25,383.19,13183125.0,-3.28,-0.85,-0.77,766288.0,6.33,1.64,385.79,378.55
2014-10-23,BTC,USD,2026-05-11,UTC,383.16,385.05,356.45,359.05,19095447.57,-24.11,-6.29,-6.3,718006.0,28.6,7.46,382.4,375.99
2014-10-24,BTC,USD,2026-05-11,UTC,358.42,364.34,353.3,358.48,23190216.72,0.06,0.02,-0.16,716856.0,11.04,3.08,378.78,373.84
2014-10-25,BTC,USD,2026-05-11,UTC,358.34,359.86,342.88,346.65,15502566.2,-11.69,-3.26,-3.3,693206.0,16.98,4.74,372.36,371.68
2014-10-26,BTC,USD,2026-05-11,UTC,347.27,359.22,343.93,354.68,15363360.76,7.41,2.13,2.32,709262.0,15.29,4.4,367.24,370.03
2014-10-27,BTC,USD,2026-05-11,UTC,354.7,358.63,349.81,353.18,10943983.83,-1.53,-0.43,-0.42,706256.0,8.82,2.49,363.06,368.5
2014-10-28,BTC,USD,2026-05-11,UTC,352.99,359.98,352.68,357.39,10514858.89,4.4,1.25,1.19,714678.0,7.31,2.07,358.95,367.84
2014-10-29,BTC,USD,2026-05-11,UTC,357.62,357.83,335.34,335.68,12228819.62,-21.94,-6.13,-6.07,671260.0,22.49,6.29,352.16,366.51
2014-10-30,BTC,USD,2026-05-11,UTC,335.59,350.91,335.07,344.88,19054229.86,9.29,2.77,2.74,689666.0,15.84,4.72,350.13,365.1
2014-10-31,BTC,USD,2026-05-11,UTC,345.3,348.04,337.14,338.59,27295572.47,-6.71,-1.94,-1.82,677088.0,10.9,3.16,347.29,363.6
2014-11-01,BTC,USD,2026-05-11,UTC,338.32,340.53,321.06,324.77,13800348.4,-13.55,-4.01,-4.08,649436.0,19.47,5.76,344.17,361.92
2014-11-02,BTC,USD,2026-05-11,UTC,325.75,329.05,320.63,326.0,13668810.43,0.25,0.08,0.38,651890.0,8.42,2.59,340.07,360.79
2014-11-03,BTC,USD,2026-05-11,UTC,325.89,334.0,325.48,327.5,11246628.12,1.6,0.49,0.46,654890.0,8.52,2.61,336.4,360.74
2014-11-04,BTC,USD,2026-05-11,UTC,327.55,331.77,325.08,330.72,13205792.36,3.16,0.97,0.98,661334.0,6.69,2.04,332.59,361.04
2014-11-05,BTC,USD,2026-05-11,UTC,330.49,343.37,330.49,339.69,19292615.62,9.19,2.78,2.71,679274.0,12.88,3.9,333.16,361.39
2014-11-06,BTC,USD,2026-05-11,UTC,339.49,352.97,338.42,349.49,15877640.28,10.0,2.95,2.89,698882.0,14.54,4.28,333.82,361.81
2014-11-07,BTC,USD,2026-05-11,UTC,349.29,352.73,341.78,342.48,23926555.05,-6.81,-1.95,-2.01,684858.0,10.96,3.14,334.38,361.45
2014-11-08,BTC,USD,2026-05-11,UTC,342.42,347.03,342.15,345.68,11810683.02,3.27,0.95,0.93,691262.0,4.88,1.42,337.36,360.82
2014-11-09,BTC,USD,2026-05-11,UTC,345.49,363.63,344.26,363.01,13345628.33,17.52,5.07,5.01,725926.0,19.37,5.61,342.65,360.9
2014-11-10,BTC,USD,2026-05-11,UTC,363.26,374.82,357.56,365.66,28670205.92,2.39,0.66,0.73,731216.0,17.25,4.75,348.1,360.99
2014-11-11,BTC,USD,2026-05-11,UTC,366.92,371.31,363.74,367.78,24853500.0,0.86,0.23,0.58,735466.0,7.57,2.06,353.4,360.61
2014-11-12,BTC,USD,2026-05-11,UTC,367.7,429.72,367.7,421.39,28690605.21,53.7,14.6,14.58,842682.0,62.02,16.87,365.07,361.65
2014-11-13,BTC,USD,2026-05-11,UTC,423.56,457.09,401.12,418.36,58432514.24,-5.2,-1.23,-0.72,836628.0,55.97,13.21,374.91,362.21
2014-11-14,BTC,USD,2026-05-11,UTC,420.74,420.74,384.79,397.55,47299567.94,-23.18,-5.51,-4.98,795000.0,35.95,8.54,382.78,362.31
2014-11-15,BTC,USD,2026-05-11,UTC,397.82,405.53,371.01,377.44,20056711.46,-20.38,-5.12,-5.06,754772.0,34.52,8.68,387.31,362.13
2014-11-16,BTC,USD,2026-05-11,UTC,376.13,390.8,374.6,388.31,15507646.88,12.18,3.24,2.88,776516.0,16.2,4.31,390.93,362.28
2014-11-17,BTC,USD,2026-05-11,UTC,387.88,410.2,377.5,387.72,24005005.57,-0.16,-0.04,-0.15,775340.0,32.7,8.43,394.08,362.15
2014-11-18,BTC,USD,2026-05-11,UTC,387.41,392.4,371.12,375.0,38566355.9,-12.4,-3.2,-3.28,749910.0,21.28,5.49,395.11,361.63
2014-11-19,BTC,USD,2026-05-11,UTC,375.2,386.48,373.9,380.64,25768545.49,5.44,1.45,1.5,761186.0,12.58,3.35,389.29,361.57
2014-11-20,BTC,USD,2026-05-11,UTC,380.56,382.02,356.78,357.8,21736320.83,-22.76,-5.98,-6.0,715498.0,25.24,6.63,380.64,360.63
2014-11-21,BTC,USD,2026-05-11,UTC,357.84,357.88,344.11,351.33,30239142.51,-6.51,-1.82,-1.81,702558.0,13.77,3.85,374.03,359.56
2014-11-22,BTC,USD,2026-05-11,UTC,350.85,364.84,350.85,353.27,20202844.44,2.43,0.69,0.55,706446.0,13.99,3.99,370.58,359.37
2014-11-23,BTC,USD,2026-05-11,UTC,352.92,370.84,352.92,367.97,13182837.85,15.05,4.26,4.16,735836.0,17.93,5.08,367.68,359.69
2014-11-24,BTC,USD,2026-05-11,UTC,367.57,387.21,366.67,376.63,23085671.78,9.06,2.46,2.35,753162.0,20.54,5.59,366.09,360.69
2014-11-25,BTC,USD,2026-05-11,UTC,376.9,394.7,374.78,375.0,32861720.0,-1.9,-0.5,-0.43,749902.0,19.92,5.28,366.09,361.36
2014-11-26,BTC,USD,2026-05-11,UTC,375.35,377.7,365.82,367.07,22495653.12,-8.28,-2.21,-2.12,734032.0,11.88,3.17,364.15,361.83
2014-11-27,BTC,USD,2026-05-11,UTC,368.37,373.99,368.28,369.54,13383612.74,1.17,0.32,0.67,738970.0,5.71,1.55,365.83,362.23
2014-11-28,BTC,USD,2026-05-11,UTC,369.67,382.84,358.46,377.01,13009240.17,7.34,1.98,2.02,753912.0,24.38,6.6,369.5,363.61
2014-11-29,BTC,USD,2026-05-11,UTC,376.45,387.6,372.14,375.53,21539838.19,-0.91,-0.24,-0.39,750968.0,15.46,4.11,372.68,364.63
2014-11-30,BTC,USD,2026-05-11,UTC,375.49,382.53,373.31,378.24,13082616.88,2.75,0.73,0.72,756372.0,9.22,2.45,374.14,365.95
2014-12-01,BTC,USD,2026-05-11,UTC,378.05,383.66,376.67,379.37,9976279.06,1.32,0.35,0.3,758632.0,6.99,1.85,374.53,367.77
2014-12-02,BTC,USD,2026-05-11,UTC,379.24,384.04,377.86,381.71,11269971.91,2.47,0.65,0.62,763322.0,6.18,1.63,375.49,369.63
2014-12-03,BTC,USD,2026-05-11,UTC,381.32,383.03,374.35,375.22,13254944.79,-6.09,-1.6,-1.7,750344.0,8.68,2.28,376.66,371.22
2014-12-04,BTC,USD,2026-05-11,UTC,375.01,378.66,367.76,369.07,13592784.67,-5.94,-1.59,-1.64,738032.0,10.9,2.91,376.59,372.5
2014-12-05,BTC,USD,2026-05-11,UTC,369.6,379.19,365.76,376.62,14849330.21,7.01,1.9,2.05,753132.0,13.44,3.64,376.54,373.73
2014-12-06,BTC,USD,2026-05-11,UTC,376.85,378.45,370.94,374.78,12420458.4,-2.07,-0.55,-0.49,749466.0,7.5,1.99,376.43,374.57
2014-12-07,BTC,USD,2026-05-11,UTC,374.78,376.29,373.28,375.16,5773274.76,0.37,0.1,0.1,750212.0,3.02,0.8,375.99,375.66
2014-12-08,BTC,USD,2026-05-11,UTC,375.1,376.03,361.89,361.89,11745634.53,-13.21,-3.52,-3.54,723672.0,14.14,3.77,373.49,376.2
2014-12-09,BTC,USD,2026-05-11,UTC,361.91,363.07,344.95,351.58,28082595.49,-10.33,-2.85,-2.85,703062.0,18.12,5.01,369.19,375.82
2014-12-10,BTC,USD,2026-05-11,UTC,352.22,352.38,347.08,347.33,22380909.38,-4.89,-1.39,-1.21,694564.0,5.3,1.51,365.2,375.21
2014-12-11,BTC,USD,2026-05-11,UTC,346.36,361.36,338.76,350.51,23959425.98,4.14,1.2,0.91,700912.0,22.59,6.52,362.55,374.63
2014-12-12,BTC,USD,2026-05-11,UTC,350.83,352.98,349.29,352.54,21186238.96,1.71,0.49,0.58,704984.0,3.69,1.05,359.11,372.34
2014-12-13,BTC,USD,2026-05-11,UTC,352.38,352.38,346.59,347.56,14737890.71,-4.82,-1.37,-1.41,695014.0,5.79,1.64,355.22,369.98
2014-12-14,BTC,USD,2026-05-11,UTC,347.38,353.32,345.42,351.71,9633498.51,4.34,1.25,1.2,703328.0,7.9,2.27,351.87,368.45
2014-12-15,BTC,USD,2026-05-11,UTC,351.63,351.82,344.93,345.18,15548871.53,-6.45,-1.84,-1.86,690258.0,6.88,1.96,349.49,367.38
2014-12-16,BTC,USD,2026-05-11,UTC,345.34,345.86,328.51,328.55,25361939.37,-16.8,-4.86,-4.82,656996.0,17.34,5.02,346.2,365.38
2014-12-17,BTC,USD,2026-05-11,UTC,327.06,333.95,315.15,319.31,33509020.21,-7.75,-2.37,-2.81,638520.0,18.8,5.75,342.19,363.1
2014-12-18,BTC,USD,2026-05-11,UTC,319.78,323.71,304.23,311.63,40467782.29,-8.15,-2.55,-2.41,623158.0,19.48,6.09,336.64,360.99
2014-12-19,BTC,USD,2026-05-11,UTC,311.4,318.53,306.77,317.68,28673448.61,6.28,2.02,1.94,635260.0,11.76,3.78,331.66,358.89
2014-12-20,BTC,USD,2026-05-11,UTC,317.84,330.32,316.04,329.36,24216250.52,11.52,3.63,3.68,658630.0,14.28,4.49,329.06,357.94
2014-12-21,BTC,USD,2026-05-11,UTC,329.96,329.96,318.9,320.9,17524940.62,-9.06,-2.75,-2.57,641692.0,11.05,3.35,324.66,356.93
2014-12-22,BTC,USD,2026-05-11,UTC,320.84,334.12,320.42,331.9,18976770.49,11.05,3.44,3.43,663692.0,13.69,4.27,322.76,356.22
2014-12-23,BTC,USD,2026-05-11,UTC,331.89,336.29,329.6,334.7,18610149.31,2.82,0.85,0.85,669304.0,6.69,2.01,323.64,355.11
2014-12-24,BTC,USD,2026-05-11,UTC,334.57,334.74,321.36,322.77,14808088.15,-11.8,-3.53,-3.56,645448.0,13.38,4.0,324.13,353.31
2014-12-25,BTC,USD,2026-05-11,UTC,322.53,322.67,316.96,319.0,14561132.99,-3.53,-1.1,-1.17,637900.0,5.71,1.77,325.19,351.45
2014-12-26,BTC,USD,2026-05-11,UTC,319.01,331.42,316.63,328.52,10315642.92,9.51,2.98,2.98,656934.0,14.8,4.64,326.74,350.16
2014-12-27,BTC,USD,2026-05-11,UTC,327.92,328.91,312.63,315.63,17757634.84,-12.29,-3.75,-3.92,631162.0,16.28,4.96,324.77,348.36
2014-12-28,BTC,USD,2026-05-11,UTC,315.86,320.03,311.08,317.51,13520211.46,1.64,0.52,0.59,634912.0,8.95,2.83,324.29,346.38
2014-12-29,BTC,USD,2026-05-11,UTC,317.24,320.27,312.31,312.31,11507308.68,-4.93,-1.55,-1.64,624514.0,7.96,2.51,321.49,344.27
2014-12-30,BTC,USD,2026-05-11,UTC,312.67,314.81,309.37,310.61,11824949.13,-2.06,-0.66,-0.54,621120.0,5.44,1.74,318.05,342.02
2014-12-31,BTC,USD,2026-05-11,UTC,310.74,319.98,310.21,319.98,12319124.65,9.25,2.98,3.02,639866.0,9.77,3.14,317.65,340.04
2015-01-01,BTC,USD,2026-05-11,UTC,320.19,320.44,314.0,314.14,13059799.41,-6.06,-1.89,-1.83,628172.0,6.43,2.01,316.96,337.79
2015-01-02,BTC,USD,2026-05-11,UTC,314.25,315.84,313.56,315.21,7154870.38,0.96,0.3,0.34,630314.0,2.27,0.72,315.05,335.79
2015-01-03,BTC,USD,2026-05-11,UTC,315.03,315.15,284.23,284.23,16127051.92,-30.8,-9.78,-9.83,568368.0,30.92,9.81,310.57,332.96
2015-01-04,BTC,USD,2026-05-11,UTC,281.08,287.23,257.61,264.2,50044486.46,-16.88,-6.01,-7.05,528302.0,29.62,10.54,302.95,329.21
