data,source,country_name,country_code,indicator_name,indicator_code,year,gdp_per_capita
GDP per Capita,World Bank Open Data,Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,46945.4188234427
GDP per Capita,World Bank Open Data,Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,35326.7683069278
GDP per Capita,World Bank Open Data,Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,31428.3547816104
GDP per Capita,World Bank Open Data,Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1133.88279681719
GDP per Capita,World Bank Open Data,European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,43304.9642561331
GDP per Capita,World Bank Open Data,Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1527.95809514037
GDP per Capita,World Bank Open Data,Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,53149.7671934051
GDP per Capita,World Bank Open Data,Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6425.74151715712
GDP per Capita,World Bank Open Data,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,46103.0840855884
GDP per Capita,World Bank Open Data,Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,74119.6607553879
GDP per Capita,World Bank Open Data,"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4166.00476748564
GDP per Capita,World Bank Open Data,Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,8230.04311451151
GDP per Capita,World Bank Open Data,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,53246.3676145108
GDP per Capita,World Bank Open Data,Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,9241.49122313713
GDP per Capita,World Bank Open Data,Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2390.77237652715
GDP per Capita,World Bank Open Data,Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1694.95375862193
GDP per Capita,World Bank Open Data,"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,871.340291776294
GDP per Capita,World Bank Open Data,Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1007.74151728028
GDP per Capita,World Bank Open Data,Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6745.40013244916
GDP per Capita,World Bank Open Data,Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,24626.1481858973
GDP per Capita,World Bank Open Data,Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,11705.0902976658
GDP per Capita,World Bank Open Data,Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6150.02571438505
GDP per Capita,World Bank Open Data,Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,29675.2443873316
GDP per Capita,World Bank Open Data,High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,50302.6052129514
GDP per Capita,World Bank Open Data,"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,54074.6928519479
GDP per Capita,World Bank Open Data,Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,3426.43483328923
GDP per Capita,World Bank Open Data,Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1216.37508472564
GDP per Capita,World Bank Open Data,Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,24050.4397933135
GDP per Capita,World Bank Open Data,Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2142.62330526788
GDP per Capita,World Bank Open Data,Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,23292.3263882478
GDP per Capita,World Bank Open Data,IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,8219.91265703844
GDP per Capita,World Bank Open Data,IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6327.1439970487
GDP per Capita,World Bank Open Data,IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1485.92227405633
GDP per Capita,World Bank Open Data,IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1650.63788113049
GDP per Capita,World Bank Open Data,Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4925.43048751861
GDP per Capita,World Bank Open Data,IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1398.11181264033
GDP per Capita,World Bank Open Data,India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2694.73780859961
GDP per Capita,World Bank Open Data,Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,112894.953240805
GDP per Capita,World Bank Open Data,"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,5190.16959024821
GDP per Capita,World Bank Open Data,Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6073.61032342708
GDP per Capita,World Bank Open Data,Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,86040.5309851288
GDP per Capita,World Bank Open Data,Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,54176.6844383302
GDP per Capita,World Bank Open Data,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,40385.3413957669
GDP per Capita,World Bank Open Data,Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,7753.8006955432
GDP per Capita,World Bank Open Data,Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4618.09592498567
GDP per Capita,World Bank Open Data,Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,32487.0778047567
GDP per Capita,World Bank Open Data,Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,14154.6324958076
GDP per Capita,World Bank Open Data,Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2132.43452097647
GDP per Capita,World Bank Open Data,Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2420.18542283831
GDP per Capita,World Bank Open Data,Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2627.87969756224
GDP per Capita,World Bank Open Data,Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2288.63471423684
GDP per Capita,World Bank Open Data,St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,23960.6534357084
GDP per Capita,World Bank Open Data,"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,36238.639908315
GDP per Capita,World Bank Open Data,Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,32717.7186631255
GDP per Capita,World Bank Open Data,Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,10382.3911125152
GDP per Capita,World Bank Open Data,Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2123.97909415109
GDP per Capita,World Bank Open Data,Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,851.497723870206
GDP per Capita,World Bank Open Data,Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6569.16408678648
GDP per Capita,World Bank Open Data,St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,14181.6303351598
GDP per Capita,World Bank Open Data,Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,10737.6463538652
GDP per Capita,World Bank Open Data,Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1293.40100322932
GDP per Capita,World Bank Open Data,Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,751.322764042233
GDP per Capita,World Bank Open Data,Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4515.56787322732
GDP per Capita,World Bank Open Data,Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2544.49245457752
GDP per Capita,World Bank Open Data,Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6002.45120765259
GDP per Capita,World Bank Open Data,Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,971.90771824829
GDP per Capita,World Bank Open Data,Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,12874.1679137972
GDP per Capita,World Bank Open Data,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,29384.0189598663
GDP per Capita,World Bank Open Data,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,137781.681659123
GDP per Capita,World Bank Open Data,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,23409.0845154775
GDP per Capita,World Bank Open Data,"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,72004.7437020733
GDP per Capita,World Bank Open Data,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4153.1943359375
GDP per Capita,World Bank Open Data,Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,288001.433369041
GDP per Capita,World Bank Open Data,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,7576.19589413326
GDP per Capita,World Bank Open Data,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,544.987501003384
GDP per Capita,World Bank Open Data,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,13379.3513577224
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6265.44445247452
GDP per Capita,World Bank Open Data,Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,14185.7812248529
GDP per Capita,World Bank Open Data,Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,7726.33668877794
GDP per Capita,World Bank Open Data,Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6554.37054933497
GDP per Capita,World Bank Open Data,North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,9291.85661671864
GDP per Capita,World Bank Open Data,Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1094.61949265799
GDP per Capita,World Bank Open Data,Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,43898.5781808597
GDP per Capita,World Bank Open Data,Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1359.05001560107
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2971.05462651558
GDP per Capita,World Bank Open Data,Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,13263.3281277699
GDP per Capita,World Bank Open Data,Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6750.6301157724
GDP per Capita,World Bank Open Data,Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,656.776824637306
GDP per Capita,World Bank Open Data,Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2110.12036938187
GDP per Capita,World Bank Open Data,Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,11990.7798944837
GDP per Capita,World Bank Open Data,Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,522.570393642547
GDP per Capita,World Bank Open Data,Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,11874.4273684245
GDP per Capita,World Bank Open Data,North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,81275.8436781762
GDP per Capita,World Bank Open Data,Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4413.12752211572
GDP per Capita,World Bank Open Data,New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,29213.1923192946
GDP per Capita,World Bank Open Data,Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,735.270255787226
GDP per Capita,World Bank Open Data,Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1084.16041805436
GDP per Capita,World Bank Open Data,Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2847.53966339498
GDP per Capita,World Bank Open Data,Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,67520.4218956281
GDP per Capita,World Bank Open Data,Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,86785.4334489176
GDP per Capita,World Bank Open Data,Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1447.31004458428
GDP per Capita,World Bank Open Data,Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,13609.158837552
GDP per Capita,World Bank Open Data,New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,49205.1792146792
GDP per Capita,World Bank Open Data,OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,48322.1644204871
GDP per Capita,World Bank Open Data,Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,20285.2272897377
GDP per Capita,World Bank Open Data,Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,16094.1266173126
GDP per Capita,World Bank Open Data,Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1478.77277977996
GDP per Capita,World Bank Open Data,Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,19161.2188501596
GDP per Capita,World Bank Open Data,Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,8452.37167056621
GDP per Capita,World Bank Open Data,Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,3984.8315387656
GDP per Capita,World Bank Open Data,Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,3006.70564478923
GDP per Capita,World Bank Open Data,Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,25103.565661423
GDP per Capita,World Bank Open Data,Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1366.06577255622
GDP per Capita,World Bank Open Data,Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,39343.7154660139
GDP per Capita,World Bank Open Data,Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,29292.242104753
GDP per Capita,World Bank Open Data,Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,6416.09708970845
GDP per Capita,World Bank Open Data,West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2592.30591217647
GDP per Capita,World Bank Open Data,Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,4453.58561280276
GDP per Capita,World Bank Open Data,Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,55644.314789934
GDP per Capita,World Bank Open Data,French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,22439.8838746025
GDP per Capita,World Bank Open Data,Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,76688.6941743178
GDP per Capita,World Bank Open Data,Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,20080.2096215595
GDP per Capita,World Bank Open Data,Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,14889.0185546875
GDP per Capita,World Bank Open Data,Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,999.65456165547
GDP per Capita,World Bank Open Data,South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,2690.07883749003
GDP per Capita,World Bank Open Data,Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,35121.6628687742
GDP per Capita,World Bank Open Data,Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,984.607666015625
GDP per Capita,World Bank Open Data,Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,1773.21829923448
GDP per Capita,World Bank Open Data,Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2024,90674.066632628
